Date,Open,High,Low,Close,Adj Close,Volume
6-Jun-08,12602.74,12603.07,12192.06,12209.81,12209.81,3078200
9-Jun-08,12210.13,12331.86,12195.32,12280.32,12280.32,2663500
10-Jun-08,12277.71,12369.23,12206.96,12289.76,12289.76,2407600
11-Jun-08,12286.34,12286.67,12079.13,12083.77,12083.77,2471200
12-Jun-08,12089.63,12269.24,12076.93,12141.58,12141.58,2609600
13-Jun-08,12144.59,12310.28,12144.59,12307.35,12307.35,2479800
16-Jun-08,12306.86,12319.72,12212.25,12269.08,12269.08,2221400
17-Jun-08,12269.65,12322.82,12150.29,12160.3,12160.3,1746900
18-Jun-08,12158.68,12158.68,11993.64,12029.06,12029.06,2129000
19-Jun-08,12029.06,12114.79,11978.33,12063.09,12063.09,2309200
20-Jun-08,12062.19,12062.19,11818.83,11842.69,11842.69,4297000
23-Jun-08,11843.83,11986.96,11731.06,11842.36,11842.36,1828700
24-Jun-08,11842.36,11904.32,11725.52,11807.43,11807.43,2252700
25-Jun-08,11805.31,11924.19,11789.36,11811.83,11811.83,2361600
26-Jun-08,11808.57,11808.73,11453.42,11453.42,11453.42,3025500
27-Jun-08,11452.85,11485.25,11297.99,11346.51,11346.51,3382500
30-Jun-08,11345.7,11437.3,11287.56,11350.01,11350.01,2822100
1-Jul-08,11344.64,11407.9,11183.43,11382.26,11382.26,2995900
2-Jul-08,11382.34,11434.12,11214.37,11215.51,11215.51,2306900
3-Jul-08,11216,11337.48,11157.21,11288.54,11288.54,1769100
7-Jul-08,11289.19,11399.11,11120.74,11231.96,11231.96,2482400
8-Jul-08,11225.03,11391.13,11174.88,11384.21,11384.21,2715000
9-Jul-08,11381.93,11418.24,11141.99,11147.44,11147.44,2271000
10-Jul-08,11148.01,11270.3,11086.95,11229.02,11229.02,2480100
11-Jul-08,11226.17,11241.07,10977.68,11100.54,11100.54,2750100
14-Jul-08,11103.64,11239.04,11003.65,11055.19,11055.19,2053600
15-Jul-08,11050.8,11123.67,10827.71,10962.54,10962.54,3313900
16-Jul-08,10961.89,11244.17,10918.33,11239.28,11239.28,3075900
17-Jul-08,11238.39,11446.66,11209.56,11446.66,11446.66,3352600
18-Jul-08,11436.56,11510.82,11381.93,11496.57,11496.57,3786100
21-Jul-08,11495.02,11559.67,11423.94,11467.34,11467.34,2128500
22-Jul-08,11457.9,11616.66,11387.39,11602.5,11602.5,2736900
23-Jul-08,11603.39,11698.17,11558.29,11632.38,11632.38,2645200
24-Jul-08,11630.34,11634.49,11345.37,11349.28,11349.28,2411400
25-Jul-08,11341.14,11443.81,11325.1,11370.69,11370.69,1909200
28-Jul-08,11369.47,11369.55,11125.13,11131.08,11131.08,1975500
29-Jul-08,11133.44,11398.38,11128.06,11397.56,11397.56,2069300
30-Jul-08,11397.56,11586.62,11397.56,11583.69,11583.69,2085200
31-Jul-08,11577.99,11578.89,11363.69,11378.02,11378.02,2202000
1-Aug-08,11379.89,11425.73,11267.05,11326.32,11326.32,1897000
4-Aug-08,11326.32,11382.17,11221.53,11284.15,11284.15,1702500
5-Aug-08,11286.02,11615.93,11286.02,11615.77,11615.77,2349900
6-Aug-08,11603.64,11685.46,11521.32,11656.07,11656.07,1800600
7-Aug-08,11655.42,11655.58,11416.7,11431.43,11431.43,2296100
8-Aug-08,11432.09,11759.96,11388.04,11734.32,11734.32,2128300
11-Aug-08,11729.67,11867.11,11675.53,11782.35,11782.35,1831900
12-Aug-08,11781.7,11782.35,11601.52,11642.47,11642.47,1735900
13-Aug-08,11632.81,11633.78,11453.34,11532.96,11532.96,1825500
14-Aug-08,11532.07,11718.28,11450.89,11615.93,11615.93,1597900
15-Aug-08,11611.21,11709.89,11599.73,11659.9,11659.9,2150400
18-Aug-08,11659.65,11690.43,11434.12,11479.39,11479.39,1562900
19-Aug-08,11478.09,11478.17,11318.5,11348.55,11348.55,1715800
20-Aug-08,11345.94,11454.15,11290.58,11417.43,11417.43,1448800
21-Aug-08,11415.23,11476.21,11315.57,11430.21,11430.21,1300200
22-Aug-08,11426.79,11632.13,11426.79,11628.06,11628.06,1387900
25-Aug-08,11626.19,11626.27,11362.63,11386.25,11386.25,1486100
26-Aug-08,11383.56,11436.24,11340.41,11412.87,11412.87,1198000
27-Aug-08,11412.46,11554.46,11381.77,11502.51,11502.51,1205800
28-Aug-08,11499.87,11715.18,11499.79,11715.18,11715.18,1491500
29-Aug-08,11713.23,11713.23,11543.39,11543.96,11543.96,1669100
2-Sep-08,11545.63,11790.17,11471.9,11516.92,11516.92,1770900
3-Sep-08,11506.01,11554.38,11416.53,11532.88,11532.88,1742500
4-Sep-08,11532.48,11532.48,11176.02,11188.23,11188.23,2292000
5-Sep-08,11185.63,11245.15,11037.85,11220.96,11220.96,1983000
8-Sep-08,11224.87,11570.66,11224.79,11510.74,11510.74,2730000
9-Sep-08,11514.73,11577.5,11230.73,11230.73,11230.73,2573000
10-Sep-08,11233.91,11380.63,11215.26,11268.92,11268.92,2142600
11-Sep-08,11264.44,11445.68,11098.67,11433.71,11433.71,2478200
12-Sep-08,11429.32,11459.93,11280.4,11421.99,11421.99,2388900
15-Sep-08,11416.37,11416.45,10917.51,10917.51,10917.51,4329700
16-Sep-08,10905.62,11093.22,10742.7,11059.02,11059.02,4947600
17-Sep-08,11056.58,11057.31,10595.9,10609.66,10609.66,4632000
18-Sep-08,10609.01,11076.44,10459.44,11019.69,11019.69,4880600
19-Sep-08,11027.51,11483.05,11026.7,11388.44,11388.44,6551100
22-Sep-08,11394.42,11394.58,10992.2,11015.69,11015.69,2132100
23-Sep-08,11015.69,11143.21,10833.94,10854.17,10854.17,2044800
24-Sep-08,10850.02,10928.4,10753.57,10825.17,10825.17,1836300
25-Sep-08,10827.17,11129.19,10827.01,11022.06,11022.06,2185300
26-Sep-08,11019.04,11168.06,10868.82,11143.13,11143.13,2325600
29-Sep-08,11139.62,11139.94,10365.45,10365.45,10365.45,3859400
30-Sep-08,10371.58,10868.9,10371.42,10850.66,10850.66,3197700
1-Oct-08,10847.4,10882.52,10631.95,10831.07,10831.07,2566700
2-Oct-08,10825.54,10825.54,10439.52,10482.85,10482.85,3953300
3-Oct-08,10483.96,10796.26,10310.25,10325.38,10325.38,2996900
6-Oct-08,10322.52,10322.76,9525.32,9955.5,9955.5,3914600
7-Oct-08,9955.42,10124.03,9436.67,9447.11,9447.11,3625200
8-Oct-08,9437.23,9628.07,9194.78,9258.1,9258.1,4792700
9-Oct-08,9261.69,9448.14,8579.19,8579.19,8579.19,4367400
10-Oct-08,8568.67,8901.28,7882.51,8451.19,8451.19,6749200
13-Oct-08,8462.42,9427.99,8462.18,9387.61,9387.61,3992900
14-Oct-08,9388.97,9794.37,9085.43,9310.99,9310.99,4127400
15-Oct-08,9301.91,9308.76,8530.12,8577.91,8577.91,3743500
16-Oct-08,8577.04,9013.27,8197.67,8979.26,8979.26,4224500
17-Oct-08,8975.35,9281.12,8718.25,8852.22,8852.22,3606000
20-Oct-08,8852.3,9266.63,8852.22,9265.43,9265.43,2414000
21-Oct-08,9262.8,9284.55,9004.27,9033.66,9033.66,2311600
22-Oct-08,9027.84,9027.84,8335.3,8519.21,8519.21,3488400
23-Oct-08,8519.77,8795.99,8243.55,8691.25,8691.25,3407400
24-Oct-08,8683.21,8683.21,8187.48,8378.95,8378.95,3356800
27-Oct-08,8375.92,8599.1,8143.59,8175.77,8175.77,2811800
28-Oct-08,8178.72,9082.08,8174.73,9065.12,9065.12,3721600
29-Oct-08,9062.33,9363.32,8890.29,8990.96,8990.96,3162300
30-Oct-08,9004.66,9266.47,8976.87,9180.69,9180.69,2672100
31-Oct-08,9179.09,9454.36,9119.2,9325.01,9325.01,3109500
3-Nov-08,9326.04,9410.55,9255.48,9319.83,9319.83,1809700
4-Nov-08,9323.89,9653.95,9323.89,9625.28,9625.28,2549300
5-Nov-08,9616.6,9616.6,9111.47,9139.27,9139.27,2646400
6-Nov-08,9134.01,9155.44,8637.17,8695.79,8695.79,3443500
7-Nov-08,8696.03,8961.57,8696.03,8943.81,8943.81,2463000
10-Nov-08,8946.6,9159.58,8760.46,8870.54,8870.54,2212300
11-Nov-08,8864.32,8867.91,8560.71,8693.96,8693.96,2572700
12-Nov-08,8684.52,8684.6,8265.29,8282.66,8282.66,3146600
13-Nov-08,8281.14,8876.59,7965.42,8835.25,8835.25,4766000
14-Nov-08,8822.19,8923.18,8469.99,8497.31,8497.31,3043700
17-Nov-08,8494.84,8571.3,8246.89,8273.58,8273.58,2782200
18-Nov-08,8273.34,8477.95,8105.44,8424.75,8424.75,3663900
19-Nov-08,8420.69,8504.64,7987.08,7997.28,7997.28,3504700
20-Nov-08,7995.53,8187.4,7506.97,7552.29,7552.29,5281300
21-Nov-08,7552.37,8071.75,7449.38,8046.42,8046.42,5690100
24-Nov-08,8048.09,8599.02,8048.09,8443.39,8443.39,4918900
25-Nov-08,8445.14,8607.38,8281.46,8479.47,8479.47,3740200
26-Nov-08,8464.49,8726.61,8311.17,8726.61,8726.61,2839200
28-Nov-08,8724.7,8831.35,8672.69,8829.04,8829.04,1555100
1-Dec-08,8826.89,8827.05,8141.36,8149.09,8149.09,3210100
2-Dec-08,8153.75,8437.17,8143.51,8419.09,8419.09,3075200
3-Dec-08,8409.14,8624.19,8234.15,8591.69,8591.69,2946800
4-Dec-08,8587.07,8631.99,8259.4,8376.24,8376.24,2808800
5-Dec-08,8376.08,8686.47,8118.5,8635.42,8635.42,3463700
8-Dec-08,8637.65,9026.41,8637.49,8934.18,8934.18,3589700
9-Dec-08,8934.1,8934.1,8651.74,8691.33,8691.33,2849500
10-Dec-08,8693,8879.22,8646.33,8761.42,8761.42,2328300
11-Dec-08,8750.13,8809.45,8512.76,8565.09,8565.09,2905400
12-Dec-08,8563.1,8682.57,8347.81,8629.68,8629.68,2710300
15-Dec-08,8628.81,8676.28,8469.03,8564.53,8564.53,2299400
16-Dec-08,8565.65,8958.79,8565.65,8924.14,8924.14,3371900
17-Dec-08,8921.91,8961.26,8778.07,8824.34,8824.34,2392600
18-Dec-08,8823.94,8883.36,8527.41,8604.99,8604.99,2740800
19-Dec-08,8606.5,8787.23,8550.43,8579.11,8579.11,5501500
22-Dec-08,8573.37,8601.41,8372.02,8519.69,8519.69,2110900
23-Dec-08,8518.65,8604.12,8391.3,8419.49,8419.49,1746400
24-Dec-08,8416.86,8498.5,8416.86,8468.48,8468.48,669300
26-Dec-08,8468.71,8533.07,8461.78,8515.55,8515.55,867600
29-Dec-08,8515.87,8530.68,8364.06,8483.93,8483.93,1537300
30-Dec-08,8487.51,8675.24,8487.51,8668.39,8668.39,1625600
31-Dec-08,8666.48,8842.66,8664.89,8776.39,8776.39,2267600
2-Jan-09,8772.25,9065.28,8760.78,9034.69,9034.69,2137000
5-Jan-09,9027.13,9034.37,8892.36,8952.89,8952.89,2337600
6-Jan-09,8954.57,9088.06,8940.95,9015.1,9015.1,2154100
7-Jan-09,8996.94,8996.94,8719.92,8769.7,8769.7,2667100
8-Jan-09,8769.94,8770.02,8651.19,8742.46,8742.46,2266200
9-Jan-09,8738.8,8769.62,8576.96,8599.18,8599.18,2043000
12-Jan-09,8599.26,8602.6,8421.08,8473.97,8473.97,2735500
13-Jan-09,8474.61,8522.08,8376.88,8448.56,8448.56,3040500
14-Jan-09,8446.01,8446.25,8140.72,8200.14,8200.14,3550500
15-Jan-09,8196.24,8286.16,7995.13,8212.49,8212.49,4366600
16-Jan-09,8215.67,8341.2,8109.34,8281.22,8281.22,4393600
20-Jan-09,8279.63,8291.98,7939.93,7949.09,7949.09,4192000
21-Jan-09,7949.17,8243.55,7936.19,8228.1,8228.1,4100400
22-Jan-09,8224.43,8224.83,7957.14,8122.8,8122.8,4200400
23-Jan-09,8108.79,8152.59,7909.03,8077.56,8077.56,3705100
26-Jan-09,8078.04,8231.68,8023.16,8116.03,8116.03,3167200
27-Jan-09,8117.39,8225.79,8083.14,8174.73,8174.73,2477500
28-Jan-09,8175.93,8405.87,8175.93,8375.45,8375.45,3579400
29-Jan-09,8373.06,8373.14,8137.94,8149.01,8149.01,2474500
30-Jan-09,8149.01,8195.76,7961.92,8000.86,8000.86,3031600
2-Feb-09,8000.62,8000.62,7867.37,7936.75,7936.75,2938900
3-Feb-09,7936.99,8111.57,7905.52,8078.36,8078.36,3130900
4-Feb-09,8070.32,8162.15,7929.26,7956.66,7956.66,3455200
5-Feb-09,7954.83,8107.83,7845.31,8063.07,8063.07,3909800
6-Feb-09,8056.38,8312.37,8052.24,8280.59,8280.59,3963800
9-Feb-09,8281.38,8315.07,8196.24,8270.87,8270.87,2892800
10-Feb-09,8269.36,8269.44,7848.74,7888.88,7888.88,4498900
11-Feb-09,7887.05,7983.74,7852.16,7939.53,7939.53,2702800
12-Feb-09,7931.97,7938.82,7693.98,7932.76,7932.76,3319600
13-Feb-09,7933,7970.84,7840.45,7850.41,7850.41,2519600
17-Feb-09,7845.63,7845.63,7551.01,7552.6,7552.6,3328500
18-Feb-09,7546.35,7617.76,7479.97,7555.63,7555.63,2682200
19-Feb-09,7555.23,7614.97,7447.55,7465.95,7465.95,3014800
20-Feb-09,7461.49,7469.29,7249.47,7365.67,7365.67,5849000
23-Feb-09,7365.99,7441.02,7105.94,7114.78,7114.78,4061500
24-Feb-09,7115.34,7378.97,7114.3,7350.94,7350.94,4680100
25-Feb-09,7349.58,7404.94,7156.68,7270.89,7270.89,4502700
26-Feb-09,7269.06,7402.31,7173.56,7182.08,7182.08,3213000
27-Feb-09,7180.97,7195.46,7033.62,7062.93,7062.93,6679500
2-Mar-09,7056.48,7058.95,6755.17,6763.29,6763.29,5686700
3-Mar-09,6764.81,6855.29,6705.63,6726.02,6726.02,4452800
4-Mar-09,6726.5,6979.22,6726.42,6875.84,6875.84,4648300
5-Mar-09,6874.01,6874.01,6544.1,6594.44,6594.44,5097700
6-Mar-09,6595.16,6755.17,6469.95,6626.94,6626.94,4251700
9-Mar-09,6625.74,6709.61,6516.86,6547.05,6547.05,3659900
10-Mar-09,6547.01,6926.49,6546.61,6926.49,6926.49,6400200
11-Mar-09,6923.13,7015.06,6867.55,6930.4,6930.4,5244300
12-Mar-09,6932.39,7184.71,6872.25,7170.06,7170.06,4886900
13-Mar-09,7167.35,7242.62,7105.86,7223.98,7223.98,4790100
16-Mar-09,7225.33,7392.91,7206.85,7216.97,7216.97,5869700
17-Mar-09,7218,7396.81,7172.05,7395.7,7395.7,3918800
18-Mar-09,7395.7,7571.64,7257.27,7486.58,7486.58,5841100
19-Mar-09,7489.68,7548.46,7369.26,7400.8,7400.8,5599200
20-Mar-09,7402.31,7460.93,7257.83,7278.38,7278.38,6729500
23-Mar-09,7279.25,7780.72,7278.78,7775.86,7775.86,5156000
24-Mar-09,7773.47,7796.57,7646.99,7659.97,7659.97,3796700
25-Mar-09,7659.81,7863.63,7550.06,7749.81,7749.81,4540900
26-Mar-09,7752.36,7931.33,7752.28,7924.56,7924.56,3972600
27-Mar-09,7922.57,7922.57,7735.95,7776.18,7776.18,3236500
30-Mar-09,7773.31,7773.39,7437.59,7522.02,7522.02,3832600
31-Mar-09,7523.77,7725.36,7523.45,7608.92,7608.92,3998400
1-Apr-09,7606.13,7789,7483.87,7761.6,7761.6,3613400
2-Apr-09,7763.99,8075.73,7763.99,7978.08,7978.08,4428200
3-Apr-09,7980.63,8019.5,7897.24,8017.59,8017.59,3082100
6-Apr-09,8016.16,8016.16,7862.2,7975.85,7975.85,2474000
7-Apr-09,7968.92,7969.08,7762.08,7789.56,7789.56,2769200
8-Apr-09,7788.68,7887.52,7750.85,7837.11,7837.11,2553500
9-Apr-09,7839.89,8087.28,7839.89,8083.38,8083.38,4620600
13-Apr-09,8082.02,8113.41,7963.75,8057.81,8057.81,4242500
14-Apr-09,8057.41,8057.41,7902.26,7920.18,7920.18,5130100
15-Apr-09,7914.92,8041.32,7870.48,8029.62,8029.62,4132800
16-Apr-09,8029.14,8168.12,7962.71,8125.43,8125.43,3594700
17-Apr-09,8125.43,8190.66,8086.88,8131.33,8131.33,5376700
20-Apr-09,8128.94,8128.94,7840.45,7841.73,7841.73,4536600
21-Apr-09,7841.73,7979.2,7791.95,7969.56,7969.56,4240300
22-Apr-09,7964.78,8044.83,7868.01,7886.57,7886.57,3870300
23-Apr-09,7886.81,7979.44,7804.21,7957.06,7957.06,3272400
24-Apr-09,7957.45,8127.5,7957.45,8076.29,8076.29,4027200
27-Apr-09,8073.82,8122.56,7987.16,8025,8025,2829900
28-Apr-09,8023.56,8091.66,7938.98,8016.95,8016.95,2747100
29-Apr-09,8018.31,8257.57,8017.91,8185.73,8185.73,3003400
30-Apr-09,8188.51,8307.51,8136.9,8168.12,8168.12,3414000
1-May-09,8167.41,8219.81,8099.31,8212.41,8212.41,2373600
4-May-09,8213.6,8434.86,8213.6,8426.74,8426.74,3544900
5-May-09,8425.55,8458.12,8362.78,8410.65,8410.65,3114900
6-May-09,8403.48,8518.57,8403,8512.28,8512.28,4544800
7-May-09,8512.28,8577.19,8358,8409.85,8409.85,4766400
8-May-09,8410.73,8587.55,8410.73,8574.65,8574.65,4284200
11-May-09,8569.23,8569.23,8410.33,8418.77,8418.77,3326300
12-May-09,8419.17,8517.46,8365.65,8469.11,8469.11,3348400
13-May-09,8461.8,8462.04,8262.43,8284.89,8284.89,3369300
14-May-09,8285.92,8376.64,8273.9,8331.32,8331.32,3238000
15-May-09,8326.22,8394.96,8230.17,8268.64,8268.64,3088200
18-May-09,8270.15,8511.88,8270.15,8504.08,8504.08,2882800
19-May-09,8502.48,8538.01,8463.54,8474.85,8474.85,2777100
20-May-09,8471.82,8591.93,8405.47,8422.04,8422.04,4686400
21-May-09,8416.07,8416.15,8221.01,8292.13,8292.13,3022800
22-May-09,8292.21,8364.14,8257.17,8277.32,8277.32,2441900
26-May-09,8277.32,8495.71,8226.9,8473.49,8473.49,3147600
27-May-09,8473.65,8496.59,8289.35,8300.02,8300.02,2859900
28-May-09,8300.5,8434.62,8246.58,8403.8,8403.8,2907300
29-May-09,8404.04,8522.95,8368.52,8500.33,8500.33,3619100
1-Jun-09,8501.53,8760.7,8501.29,8721.44,8721.44,3548300
2-Jun-09,8721.6,8787.13,8693.72,8740.87,8740.87,2575600
3-Jun-09,8740.07,8740.39,8598.38,8675.24,8675.24,2521600
4-Jun-09,8675.28,8751.25,8634.57,8750.24,8750.24,2378000
5-Jun-09,8751.75,8839.4,8700.41,8763.13,8763.13,2549700
8-Jun-09,8759.35,8823.97,8633.07,8764.49,8764.49,1896300
9-Jun-09,8764.83,8803.26,8725.12,8763.06,8763.06,1879300
10-Jun-09,8763.66,8834.93,8639.95,8739.02,8739.02,2199200
11-Jun-09,8736.23,8877.93,8736.23,8770.92,8770.92,2499000
12-Jun-09,8770.01,8805.53,8716.73,8799.26,8799.26,1640200
15-Jun-09,8798.5,8798.5,8577.9,8612.13,8612.13,2302200
16-Jun-09,8612.44,8643.65,8499.38,8504.67,8504.67,2406900
17-Jun-09,8504.36,8563.01,8461.29,8497.18,8497.18,2378700
18-Jun-09,8496.73,8590.52,8475.12,8555.6,8555.6,2200500
19-Jun-09,8556.96,8616.59,8496.73,8539.73,8539.73,5287100
22-Jun-09,8538.52,8538.83,8334.55,8339.01,8339.01,2912400
23-Jun-09,8340.44,8370.9,8286.41,8322.91,8322.91,2371500
24-Jun-09,8323.51,8428.41,8259.88,8299.86,8299.86,1894300
25-Jun-09,8299.25,8490.46,8259.43,8472.4,8472.4,2225400
26-Jun-09,8468.54,8468.77,8401.36,8438.39,8438.39,3076400
29-Jun-09,8440.13,8533.23,8429.09,8529.38,8529.38,2164800
30-Jun-09,8528.93,8560.44,8393.95,8447,8447,2333400
1-Jul-09,8447.53,8580.47,8447.53,8504.06,8504.06,1846000
2-Jul-09,8503,8503.23,8280.74,8280.74,8280.74,1578000
6-Jul-09,8280.74,8327.97,8205.99,8324.87,8324.87,2069000
7-Jul-09,8324.95,8326.31,8154.38,8163.6,8163.6,2108800
8-Jul-09,8163.6,8219.52,8087.19,8178.41,8178.41,3252500
9-Jul-09,8179.01,8228.67,8145.31,8183.17,8183.17,1926600
10-Jul-09,8182.49,8183.85,8093.31,8146.52,8146.52,1742600
13-Jul-09,8146.52,8331.68,8130.42,8331.68,8331.68,2535200
14-Jul-09,8331.37,8361.23,8285.2,8359.49,8359.49,1891700
15-Jul-09,8363.95,8628.23,8363.95,8616.21,8616.21,3050000
16-Jul-09,8612.66,8739.55,8584.4,8711.82,8711.82,2165800
17-Jul-09,8711.89,8754.29,8674.41,8743.94,8743.94,3014100
20-Jul-09,8746.05,8854.8,8745.9,8848.15,8848.15,2137300
21-Jul-09,8848.15,8927.13,8811.27,8915.94,8915.94,2189100
22-Jul-09,8912.39,8949.8,8860.32,8881.26,8881.26,1990100
23-Jul-09,8882.31,9096.72,8866.44,9069.29,9069.29,2747600
24-Jul-09,9066.11,9100.88,9007.39,9093.24,9093.24,2143100
27-Jul-09,9093.09,9123.4,9034.52,9108.51,9108.51,1768300
28-Jul-09,9106.92,9124.91,9007.47,9096.72,9096.72,1982700
29-Jul-09,9092.34,9094.83,9014.19,9070.72,9070.72,1905100
30-Jul-09,9072.84,9246.43,9072.61,9154.46,9154.46,2324100
31-Jul-09,9154.61,9218.77,9133.45,9171.61,9171.61,2655700
3-Aug-09,9173.65,9298.43,9173.65,9286.56,9286.56,2216900
4-Aug-09,9285.05,9321.1,9250.74,9320.19,9320.19,1959900
5-Aug-09,9315.36,9318.08,9206.45,9280.97,9280.97,2366100
6-Aug-09,9277.19,9325.11,9208.8,9256.26,9256.26,2444500
7-Aug-09,9258.45,9437.71,9258.45,9370.07,9370.07,2166000
10-Aug-09,9368.41,9371.96,9290.34,9337.95,9337.95,1613700
11-Aug-09,9334.33,9334.33,9216.88,9241.45,9241.45,1713800
12-Aug-09,9236.06,9424.11,9221.02,9361.61,9361.61,1974200
13-Aug-09,9362.29,9406.5,9305.31,9398.19,9398.19,1456200
14-Aug-09,9398.04,9401.97,9232.83,9321.4,9321.4,1727800
17-Aug-09,9313.85,9313.85,9116.52,9135.34,9135.34,2071000
18-Aug-09,9134.36,9233.51,9134.36,9217.94,9217.94,1585300
19-Aug-09,9208.68,9313.09,9131.94,9279.16,9279.16,1769100
20-Aug-09,9278.55,9363.95,9267.97,9350.05,9350.05,1517400
21-Aug-09,9347.86,9519.11,9347.25,9505.96,9505.96,2935300
24-Aug-09,9506.18,9587.73,9486.23,9509.28,9509.28,1905900
25-Aug-09,9509.21,9620,9508.98,9539.29,9539.29,1738900
26-Aug-09,9538.61,9582.97,9485.78,9543.52,9543.52,1546600
27-Aug-09,9541.63,9609.72,9459.4,9580.63,9580.63,1639800
28-Aug-09,9582.74,9630.2,9495.98,9544.2,9544.2,2057700
31-Aug-09,9542.91,9543.06,9436.13,9496.28,9496.28,2016000
1-Sep-09,9492.32,9557.95,9292.08,9310.6,9310.6,2676800
2-Sep-09,9306.21,9330.93,9262.3,9280.67,9280.67,1752000
3-Sep-09,9282.03,9350.27,9252.93,9344.61,9344.61,1687500
4-Sep-09,9345.36,9445.72,9321.63,9441.27,9441.27,1524000
8-Sep-09,9440.13,9511.02,9439.98,9497.34,9497.34,2023700
9-Sep-09,9496.59,9577.22,9476.18,9547.22,9547.22,1908200
10-Sep-09,9546.54,9633,9508.22,9627.48,9627.48,2341300
11-Sep-09,9625.44,9649.85,9571.56,9605.41,9605.41,1967600
14-Sep-09,9598.08,9631.11,9535.96,9626.8,9626.8,1964800
15-Sep-09,9626.42,9713.71,9580.93,9683.41,9683.41,2240300
16-Sep-09,9683.71,9799.72,9679.18,9791.71,9791.71,2412700
17-Sep-09,9789.82,9854.58,9749.46,9783.92,9783.92,2254700
18-Sep-09,9784.75,9847.71,9784.68,9820.2,9820.2,4249300
21-Sep-09,9818.61,9818.69,9725.88,9778.86,9778.86,1728300
22-Sep-09,9779.61,9843.4,9771.91,9829.87,9829.87,1946200
23-Sep-09,9830.63,9917.99,9740.84,9748.55,9748.55,2333300
24-Sep-09,9749.99,9805.39,9666.03,9707.44,9707.44,2018900
25-Sep-09,9706.68,9735.93,9641.01,9665.19,9665.19,1893500
28-Sep-09,9663.23,9823.67,9663.23,9789.36,9789.36,1637800
29-Sep-09,9789.74,9834.48,9739.11,9742.2,9742.2,1540000
30-Sep-09,9741.83,9776.82,9608.59,9712.28,9712.28,2683900
1-Oct-09,9711.6,9711.67,9500.37,9509.28,9509.28,2669900
2-Oct-09,9507.62,9524.78,9430.08,9487.67,9487.67,2197500
5-Oct-09,9488.73,9625.06,9481.09,9599.75,9599.75,1738500
6-Oct-09,9601.26,9774.32,9601.26,9731.25,9731.25,2060200
7-Oct-09,9725.69,9740.32,9675.62,9725.58,9725.58,1676500
8-Oct-09,9728.22,9836.67,9728.07,9786.87,9786.87,2095800
9-Oct-09,9786.04,9865.01,9764.88,9864.94,9864.94,1611200
12-Oct-09,9865.24,9931.82,9849.37,9885.8,9885.8,1588500
13-Oct-09,9883.98,9895.09,9815.06,9871.06,9871.06,2115100
14-Oct-09,9873.55,10027.73,9873.48,10015.86,10015.86,2848100
15-Oct-09,10014.88,10062.94,9977.47,10062.94,10062.94,2524800
16-Oct-09,10061.36,10061.66,9939.91,9995.91,9995.91,3077700
19-Oct-09,9996.67,10117.96,9995.15,10092.19,10092.19,1862400
20-Oct-09,10092.42,10098.39,9992.81,10041.48,10041.48,2145000
21-Oct-09,10038.84,10119.47,9943.76,9949.36,9949.36,2510500
22-Oct-09,9946.18,10105.19,9916.78,10081.31,10081.31,2319000
23-Oct-09,10099.9,10109.57,9932.5,9972.18,9972.18,3056700
26-Oct-09,9972.33,10072.32,9849.45,9867.96,9867.96,2700500
27-Oct-09,9868.34,9947.54,9837.96,9882.17,9882.17,2370600
28-Oct-09,9881.11,9902.42,9758.08,9762.69,9762.69,2573700
29-Oct-09,9762.91,9969.91,9759.13,9962.58,9962.58,2489500
30-Oct-09,9961.52,9962.13,9684.54,9712.73,9712.73,3279800
2-Nov-09,9712.13,9858.59,9678.95,9789.44,9789.44,2424600
3-Nov-09,9787.47,9787.47,9703.89,9771.91,9771.91,2315200
4-Nov-09,9767.3,9928.04,9767.14,9802.14,9802.14,2241300
5-Nov-09,9807.8,10013.07,9807.8,10005.96,10005.96,2110400
6-Nov-09,10001.35,10044.5,9936.81,10023.42,10023.42,1810100
9-Nov-09,10020.62,10228.23,10020.62,10226.94,10226.94,2274700
10-Nov-09,10223.01,10260.8,10197.69,10246.97,10246.97,1939500
11-Nov-09,10247.42,10341.97,10246.14,10291.26,10291.26,1669200
12-Nov-09,10289.82,10321.64,10171.24,10197.47,10197.47,1838100
13-Nov-09,10197.85,10305.69,10192.03,10270.47,10270.47,1672800
16-Nov-09,10267.53,10434.24,10267.45,10406.96,10406.96,2025700
17-Nov-09,10404.77,10438.17,10361.99,10437.42,10437.42,1583200
18-Nov-09,10426.27,10432.66,10360.1,10426.31,10426.31,1663400
19-Nov-09,10425.33,10425.33,10256.11,10332.44,10332.44,1962500
20-Nov-09,10327.91,10342.72,10271.68,10318.16,10318.16,2304300
23-Nov-09,10320.13,10495.61,10320.05,10450.95,10450.95,1823500
24-Nov-09,10451.25,10453.97,10359.58,10433.71,10433.71,1637500
25-Nov-09,10432.96,10481.48,10420.94,10464.4,10464.4,1300800
27-Nov-09,10452.23,10452.23,10231.25,10309.92,10309.92,1302900
30-Nov-09,10309.77,10364.34,10263.29,10344.84,10344.84,2235800
1-Dec-09,10343.82,10501.28,10343.44,10471.58,10471.58,1902200
2-Dec-09,10470.44,10513.52,10421.47,10452.68,10452.68,1595000
3-Dec-09,10455.63,10507.63,10350.05,10366.15,10366.15,2439700
4-Dec-09,10368.57,10516.7,10311.81,10388.9,10388.9,4606600
